realPGA,Predicted PGA,"realPGA
 地震等級","Predicted PGA 
地震等級",等級差異,,
8.1396,22.83936119,3,3,0,,
11.731,21.40406609,3,3,0,,
7.9002,18.73448372,2,3,-1,,
56.02,19.26935387,4,3,1,,
9.0972,19.71568871,3,3,0,,
6.7032,25.26949501,2,4,-2,,
7.9002,26.15270424,2,4,-2,,
8.8578,19.11139488,3,3,0,,
16.758,27.00464058,3,4,-1,,
107.73,72.98876953,5,4,1,,
7.182,19.27671623,2,3,-1,,
11.731,17.44489479,3,3,0,,
10.294,24.93259239,3,3,0,,
18.913,26.56739235,3,4,-1,,
23.461,22.63228035,3,3,0,,
8.1396,26.61495781,3,4,-1,,
9.3366,34.64710617,3,4,-1,,
9.3366,24.63204002,3,3,0,,
7.9002,18.36353493,2,3,-1,,
22.025,34.86406708,3,4,-1,,
7.9002,24.29316139,2,3,-1,,
9.3366,17.33512688,3,3,0,,
11.252,39.43097305,3,4,-1,,
8.6184,28.25873375,3,4,-1,,
14.125,37.45949936,3,4,-1,,
20.588,72.20581818,3,4,-1,,
16.997,37.89267349,3,4,-1,,
7.182,21.97836494,2,3,-1,,
10.773,28.01659966,3,4,-1,,
8.6184,24.39600563,3,3,0,,
55.78,45.00088882,4,4,0,,
10.534,17.75472069,3,3,0,,
21.785,21.0114193,3,3,0,,
6.9426,20.94274712,2,3,-1,,
7.4214,26.32171059,2,4,-2,,
26.095,23.97061348,4,3,1,,
8.379,23.54374886,3,3,0,,
9.0972,18.87222099,3,3,0,,
9.0972,20.29162407,3,3,0,,
75.65,107.0277405,4,5,-1,,
9.8154,17.46769142,3,3,0,,
6.9426,22.14924049,2,3,-1,,
10.294,32.16360092,3,4,-1,,
9.0972,22.57330894,3,3,0,,
15.082,28.91802788,3,4,-1,,
10.055,30.27227592,3,4,-1,,
10.294,32.25096893,3,4,-1,,
92.887,83.31420898,5,5,0,,
8.379,21.93800926,3,3,0,,
10.534,21.88798714,3,3,0,,
6.7032,27.08226204,2,4,-2,,
11.012,23.79356956,3,3,0,,
11.252,21.81529427,3,3,0,,
16.279,23.74566078,3,3,0,,
11.731,21.82162476,3,3,0,,
8.6184,18.69154167,3,3,0,,
19.631,38.03512192,3,4,-1,,
88.578,29.32991982,5,4,1,,
6.9426,23.32382011,2,3,-1,,
8.1396,27.86743355,3,4,-1,,
7.6608,24.16955757,2,3,-1,,
7.6608,25.43852425,2,4,-2,,
8.1396,45.57830811,3,4,-1,,
8.8578,30.64312172,3,4,-1,,
14.843,23.24968529,3,3,0,,
11.012,38.47476196,3,4,-1,,
16.758,23.69659615,3,3,0,,
7.9002,21.85639,2,3,-1,,
8.1396,28.54954338,3,4,-1,,
7.182,22.78095055,2,3,-1,,
18.913,48.84243774,3,4,-1,,
8.6184,27.88720894,3,4,-1,,
9.3366,16.56046486,3,3,0,,
10.055,18.69559288,3,3,0,,
8.379,16.15290642,3,3,0,,
17.237,56.71875381,3,4,-1,,
11.252,30.26126289,3,4,-1,,
22.743,40.8992424,3,4,-1,,
6.7032,17.18169212,2,3,-1,,
13.406,35.09272766,3,4,-1,,
11.252,27.78332329,3,4,-1,,
8.6184,27.99235344,3,4,-1,,
8.1396,22.33684349,3,3,0,,
14.843,29.13934135,3,4,-1,,
10.773,18.55298042,3,3,0,,
11.012,24.9888134,3,3,0,,
10.294,23.67038536,3,3,0,,
8.6184,20.19719887,3,3,0,,
21.546,26.47010994,3,4,-1,,
131.67,145.3251801,5,5,0,,
62.962,22.72803307,4,3,1,,
11.491,33.25508499,3,4,-1,,
12.449,32.03085709,3,4,-1,,
10.055,21.72083473,3,3,0,,
9.8154,21.62420845,3,3,0,,
7.6608,18.18318748,2,3,-1,,
23.222,83.53968811,3,5,-2,,
7.4214,26.08064079,2,4,-2,,
6.4638,16.9873867,2,3,-1,,
8.1396,26.80742455,3,4,-1,,
7.9002,32.95573425,2,4,-2,,
8.1396,18.42919731,3,3,0,,
6.7032,20.42087746,2,3,-1,,
30.643,33.88048553,4,4,0,,
19.87,29.41439629,3,4,-1,,
7.6608,18.15192604,2,3,-1,,
14.843,19.4734478,3,3,0,,
24.419,24.07478142,3,3,0,,
13.646,28.89832115,3,4,-1,,
8.8578,17.69188118,3,3,0,,
19.391,25.78183556,3,4,-1,,
8.6184,32.97635269,3,4,-1,,
12.688,25.63910484,3,4,-1,,
7.4214,21.72994804,2,3,-1,,
7.9002,30.44566917,2,4,-2,,
10.294,30.00898933,3,4,-1,,
26.573,55.95145035,4,4,0,,
8.8578,18.55589104,3,3,0,,
14.603,45.77638245,3,4,-1,,
11.491,26.78189278,3,4,-1,,
7.182,21.2837162,2,3,-1,,
12.209,27.10060692,3,4,-1,,
14.125,36.67741776,3,4,-1,,
6.9426,29.86071587,2,4,-2,,
11.491,29.78039742,3,4,-1,,
46.683,37.0161705,4,4,0,,
173.09,14.94360924,5,3,2,,
8.8578,20.56443214,3,3,0,,
12.688,39.85778809,3,4,-1,,
8.379,24.2441082,3,3,0,,
8.379,19.93982887,3,3,0,,
10.055,19.87822914,3,3,0,,
23.461,35.73521423,3,4,-1,,
11.97,27.16059685,3,4,-1,,
8.8578,14.55227852,3,3,0,,
33.037,24.04598427,4,3,1,,
9.3366,29.57047462,3,4,-1,,
8.379,22.56612968,3,3,0,,
7.4214,24.37840462,2,3,-1,,
11.491,37.90184784,3,4,-1,,
7.182,19.91358757,2,3,-1,,
9.0972,26.77283669,3,4,-1,,
25.376,47.02191544,4,4,0,,
17.955,24.85169411,3,3,0,,
10.534,27.88240623,3,4,-1,,
19.152,37.16546631,3,4,-1,,
13.885,31.6864624,3,4,-1,,
7.9002,38.79644012,2,4,-2,,
19.152,55.28177261,3,4,-1,,
10.773,23.79777718,3,3,0,,
8.8578,24.39027214,3,3,0,,
37.107,30.57010841,4,4,0,,
12.928,31.9273262,3,4,-1,,
7.9002,17.38639259,2,3,-1,,
11.97,33.63914871,3,4,-1,,
8.379,26.37539482,3,4,-1,,
7.6608,33.41025925,2,4,-2,,
7.6608,20.39362144,2,3,-1,,
22.743,39.01726913,3,4,-1,,
8.1396,28.10759163,3,4,-1,,
9.8154,18.9985981,3,3,0,,
24.898,23.33682823,3,3,0,,
17.955,21.57730293,3,3,0,,
16.758,38.79850769,3,4,-1,,
11.731,34.69706345,3,4,-1,,
8.1396,22.06731224,3,3,0,,
10.773,17.5579319,3,3,0,,
7.9002,21.15859413,2,3,-1,,
28.249,63.8589325,4,4,0,,
9.3366,26.13471031,3,4,-1,,
11.252,34.16535187,3,4,-1,,
7.4214,43.86746979,2,4,-2,,
7.4214,18.35341835,2,3,-1,,
8.379,24.72396278,3,3,0,,
64.399,27.88116646,4,4,0,,
25.137,24.68842888,4,3,1,,
8.379,24.13514137,3,3,0,,
101.75,92.81996155,5,5,0,,
11.012,21.33095741,3,3,0,,
13.646,18.37033653,3,3,0,,
6.9426,29.97721481,2,4,-2,,
8.8578,27.13265419,3,4,-1,,
11.012,28.66151428,3,4,-1,,
11.97,37.9459343,3,4,-1,,
6.9426,26.57874489,2,4,-2,,
6.7032,28.07132149,2,4,-2,,
23.94,39.65907288,3,4,-1,,
6.9426,16.61694145,2,3,-1,,
8.1396,25.83992195,3,4,-1,,
10.055,19.20109749,3,3,0,,
16.279,20.99817848,3,3,0,,
17.237,31.34366798,3,4,-1,,
38.304,29.97675514,4,4,0,,
6.7032,22.71452522,2,3,-1,,
21.067,24.81311226,3,3,0,,
45.007,66.54007721,4,4,0,,
7.6608,32.99806595,2,4,-2,,
17.955,51.38515854,3,4,-1,,
17.237,49.85256577,3,4,-1,,
9.8154,16.94109154,3,3,0,,
9.8154,23.84992027,3,3,0,,
45.247,27.91695595,4,4,0,,
6.7032,21.19036674,2,3,-1,,
8.8578,29.77331352,3,4,-1,,
23.701,30.62587547,3,4,-1,,
35.431,31.03589058,4,4,0,,
6.9426,24.98321342,2,3,-1,,
6.4638,27.25138283,2,4,-2,,
10.773,23.79172325,3,3,0,,
9.576,28.07196617,3,4,-1,,
8.379,25.00195122,3,4,-1,,
7.4214,26.13025475,2,4,-2,,
13.167,20.18010902,3,3,0,,
23.701,36.64465714,3,4,-1,,
9.576,20.78346062,3,3,0,,
6.9426,27.15056801,2,4,-2,,
17.955,62.46969986,3,4,-1,,
6.9426,24.20326424,2,3,-1,,
7.182,24.61484337,2,3,-1,,
9.8154,18.26880074,3,3,0,,
30.883,19.35373116,4,3,1,,
13.406,21.95121193,3,3,0,,
13.167,32.76887131,3,4,-1,,
12.209,19.31857491,3,3,0,,
41.177,32.86283112,4,4,0,,
6.9426,20.37247276,2,3,-1,,
8.6184,20.87106133,3,3,0,,
7.4214,16.65763283,2,3,-1,,
16.997,21.44465446,3,3,0,,
10.534,19.81340218,3,3,0,,
9.576,24.77563286,3,3,0,,
9.8154,18.61823082,3,3,0,,
12.209,26.49188423,3,4,-1,,
15.8,20.61429024,3,3,0,,
12.928,25.50926781,3,4,-1,,
9.8154,21.5248394,3,3,0,,
140.77,163.329483,5,5,0,,
7.4214,20.73296165,2,3,-1,,
13.646,21.1528759,3,3,0,,
9.8154,22.03352165,3,3,0,,
6.7032,20.38703728,2,3,-1,,
9.576,18.25392723,3,3,0,,
7.4214,33.01530838,2,4,-2,,
13.167,27.59919548,3,4,-1,,
7.182,22.49287987,2,3,-1,,
66.553,72.35565948,4,4,0,,
7.4214,23.89268684,2,3,-1,,
6.9426,24.60848808,2,3,-1,,
45.965,22.3141346,4,3,1,,
9.576,20.6111927,3,3,0,,
8.6184,18.65226173,3,3,0,,
14.364,31.43923759,3,4,-1,,
7.9002,25.61950493,2,4,-2,,
42.134,17.76392937,4,3,1,,
6.7032,24.11767387,2,3,-1,,
12.449,28.91036415,3,4,-1,,
8.379,19.88474464,3,3,0,,
11.012,29.06243706,3,4,-1,,
44.768,53.1580162,4,4,0,,
8.379,18.77953911,3,3,0,,
7.9002,26.58111763,2,4,-2,,
18.434,51.6666832,3,4,-1,,
18.194,34.38326263,3,4,-1,,
12.209,19.36718941,3,3,0,,
7.9002,22.35960579,2,3,-1,,
9.3366,20.2752018,3,3,0,,
11.491,19.15201378,3,3,0,,
11.012,27.67144203,3,4,-1,,
22.743,31.63300133,3,4,-1,,
27.531,42.51594543,4,4,0,,
14.125,25.32458687,3,4,-1,,
8.6184,23.68301964,3,3,0,,
7.6608,27.3136158,2,4,-2,,
7.6608,18.65082741,2,3,-1,,
51.95,83.92481232,4,5,-1,,
12.209,34.51366806,3,4,-1,,
8.1396,23.56191063,3,3,0,,
13.406,21.73621559,3,3,0,,
6.4638,22.20090294,2,3,-1,,
30.883,34.54830551,4,4,0,,
9.576,18.31568336,3,3,0,,
9.576,23.57090187,3,3,0,,
6.9426,22.69289589,2,3,-1,,
17.237,28.8366375,3,4,-1,,
8.1396,21.84513664,3,3,0,,
21.307,20.7487011,3,3,0,,
9.0972,26.47065163,3,4,-1,,
8.6184,24.12804222,3,3,0,,
7.182,21.45236015,2,3,-1,,
16.758,52.14231491,3,4,-1,,
9.8154,25.74389839,3,4,-1,,
20.349,24.54776192,3,3,0,,
19.152,21.03368187,3,3,0,,
16.04,26.06035423,3,4,-1,,
10.055,23.70018578,3,3,0,,
12.449,20.60027504,3,3,0,,
9.8154,21.28881264,3,3,0,,
6.7032,23.22300339,2,3,-1,,
6.9426,16.36144066,2,3,-1,,
8.379,24.36793327,3,3,0,,
10.294,35.68716431,3,4,-1,,
11.731,38.0526619,3,4,-1,,
22.025,37.87229919,3,4,-1,,
6.7032,20.8934536,2,3,-1,,
32.558,79.17755127,4,4,0,,
11.252,40.13412094,3,4,-1,,
7.9002,20.45471001,2,3,-1,,
7.6608,31.47351265,2,4,-2,,
9.3366,22.04370689,3,3,0,,
8.6184,27.79185677,3,4,-1,,
21.546,74.3999176,3,4,-1,,
50.513,26.02336311,4,4,0,,
10.055,17.85040474,3,3,0,,
7.6608,17.69450188,2,3,-1,,
12.449,33.39671707,3,4,-1,,
49.316,67.52249146,4,4,0,,
9.8154,23.75186729,3,3,0,,
10.773,30.25083923,3,4,-1,,
35.431,88.76152039,4,5,-1,,
8.8578,20.79587364,3,3,0,,
12.449,27.38105774,3,4,-1,,
8.6184,29.28707314,3,4,-1,,
13.167,37.7223587,3,4,-1,,
10.534,18.39142036,3,3,0,,
6.9426,26.73443031,2,4,-2,,
7.9002,23.47899437,2,3,-1,,
66.553,61.05569458,4,4,0,,
7.6608,25.1260128,2,4,-2,,
41.177,85.39050293,4,5,-1,,
14.843,31.42411804,3,4,-1,,
162.79,37.45157242,5,4,1,,
7.6608,17.76566887,2,3,-1,,
10.773,26.22994041,3,4,-1,,
6.7032,23.2732563,2,3,-1,,
7.9002,23.96023369,2,3,-1,,
7.182,24.63540459,2,3,-1,,
16.279,24.20495415,3,3,0,,
9.8154,19.82213402,3,3,0,,
12.688,23.39635658,3,3,0,,
6.9426,21.15584373,2,3,-1,,
31.84,27.54572105,4,4,0,,
8.379,22.58797264,3,3,0,,
23.222,55.95594406,3,4,-1,,
19.391,45.74204636,3,4,-1,,
8.6184,24.15756416,3,3,0,,
17.476,28.52924538,3,4,-1,,
8.8578,30.77851295,3,4,-1,,
12.209,34.78957367,3,4,-1,,
9.3366,33.05487442,3,4,-1,,
27.531,31.23391151,4,4,0,,
6.2244,20.43008995,2,3,-1,,
10.294,19.03368568,3,3,0,,
12.449,24.2780056,3,3,0,,
7.6608,20.45495796,2,3,-1,,
50.753,21.328619,4,3,1,,
6.7032,22.03174019,2,3,-1,,
28.728,67.60337067,4,4,0,,
7.182,27.47497368,2,4,-2,,
11.731,35.80530167,3,4,-1,,
108.69,23.83272743,5,3,2,,
7.9002,22.08550072,2,3,-1,,
9.3366,27.1928196,3,4,-1,,
22.982,35.06954956,3,4,-1,,
15.561,26.74922752,3,4,-1,,
9.0972,19.68646812,3,3,0,,
6.2244,13.49798775,2,3,-1,,
7.6608,22.79984856,2,3,-1,,
13.167,23.45698357,3,3,0,,
9.576,29.24704933,3,4,-1,,
6.7032,27.15493965,2,4,-2,,
19.631,26.92995262,3,4,-1,,
27.531,35.50404739,4,4,0,,
8.6184,40.06075287,3,4,-1,,
12.928,20.02536964,3,3,0,,
9.0972,22.50649834,3,3,0,,
9.0972,30.91943169,3,4,-1,,
49.316,22.53120995,4,3,1,,
6.9426,23.07025719,2,3,-1,,
10.294,26.39174461,3,4,-1,,
12.209,27.65455818,3,4,-1,,
11.012,29.7074337,3,4,-1,,
7.182,27.78637123,2,4,-2,,
9.3366,24.97729301,3,3,0,,
20.828,21.98784447,3,3,0,,
38.783,92.9547348,4,5,-1,,
9.0972,21.11625099,3,3,0,,
12.449,30.1768055,3,4,-1,,
10.055,24.09962654,3,3,0,,
9.0972,20.4139843,3,3,0,,
13.167,40.14173126,3,4,-1,,
21.785,36.22600174,3,4,-1,,
8.6184,24.03028297,3,3,0,,
21.307,44.06363297,3,4,-1,,
23.701,20.67048073,3,3,0,,
7.6608,18.87652969,2,3,-1,,
12.449,26.61006737,3,4,-1,,
9.0972,24.66351128,3,3,0,,
8.379,20.51805305,3,3,0,,
10.055,22.28674889,3,3,0,,
16.279,18.87632561,3,3,0,,
7.6608,25.72063637,2,4,-2,,
12.449,38.27796936,3,4,-1,,
8.8578,25.47458839,3,4,-1,,
9.0972,22.07033348,3,3,0,,
80.438,33.09818268,5,4,1,,
73.735,20.82719994,4,3,1,,
12.209,40.18982697,3,4,-1,,
6.9426,27.01941872,2,4,-2,,
7.4214,25.16060448,2,4,-2,,
8.8578,25.57482719,3,4,-1,,
29.925,24.05142784,4,3,1,,
19.152,45.15587234,3,4,-1,,
10.534,13.20598412,3,3,0,,
13.167,20.85887718,3,3,0,,
16.279,42.72587967,3,4,-1,,
19.87,36.79522324,3,4,-1,,
7.9002,21.20121193,2,3,-1,,
7.6608,21.79532051,2,3,-1,,
19.391,30.55202293,3,4,-1,,
6.9426,25.55010033,2,4,-2,,
10.534,35.76913834,3,4,-1,,
15.8,25.49952888,3,4,-1,,
24.419,77.00287628,3,4,-1,,
22.743,30.22305107,3,4,-1,,
17.955,24.05381584,3,3,0,,
16.279,21.05118752,3,3,0,,
11.252,26.53730583,3,4,-1,,
9.3366,22.55431175,3,3,0,,
7.182,17.64974785,2,3,-1,,
13.406,21.69439125,3,3,0,,
7.9002,17.0007267,2,3,-1,,
7.6608,20.03559303,2,3,-1,,
22.025,19.90193367,3,3,0,,
10.294,34.77820587,3,4,-1,,
8.8578,22.83129311,3,3,0,,
9.0972,15.97613335,3,3,0,,
12.688,30.98124886,3,4,-1,,
23.461,30.38720703,3,4,-1,,
23.461,15.87297249,3,3,0,,
15.8,38.80598831,3,4,-1,,
13.167,24.81886864,3,3,0,,
12.449,35.51506424,3,4,-1,,
6.4638,25.00708199,2,4,-2,,
82.832,118.9242935,5,5,0,,
11.731,24.15974617,3,3,0,,
7.9002,28.26896858,2,4,-2,,
11.491,26.35553551,3,4,-1,,
31.122,110.9045715,4,5,-1,,
69.187,45.59959412,4,4,0,,
11.252,19.67807961,3,3,0,,
18.194,58.61143875,3,4,-1,,
32.08,61.99225235,4,4,0,,
8.379,23.30239677,3,3,0,,
10.055,26.76510811,3,4,-1,,
15.322,48.32756805,3,4,-1,,
8.8578,21.92160606,3,3,0,,
62.723,45.02859879,4,4,0,,
19.391,55.09752274,3,4,-1,,
11.491,31.32423592,3,4,-1,,
10.294,15.76169014,3,3,0,,
8.379,24.07068825,3,3,0,,
24.658,20.36254311,3,3,0,,
8.379,23.46625328,3,3,0,,
11.491,22.34694862,3,3,0,,
10.773,34.10238647,3,4,-1,,
9.3366,24.89627647,3,3,0,,
7.4214,22.85006523,2,3,-1,,
11.491,36.89458084,3,4,-1,,
8.6184,20.24735451,3,3,0,,
8.1396,17.23405647,3,3,0,,
18.913,21.48947716,3,3,0,,
16.997,30.65852547,3,4,-1,,
18.913,26.77545738,3,4,-1,,
13.167,31.17713356,3,4,-1,,
11.491,22.83719063,3,3,0,,
11.97,21.27073097,3,3,0,,
8.1396,23.1440258,3,3,0,,
7.9002,26.13928795,2,4,-2,,
41.895,29.46893883,4,4,0,,
8.379,25.35030556,3,4,-1,,
16.758,25.97721672,3,4,-1,,
11.491,21.16636848,3,3,0,,
9.576,23.83127403,3,3,0,,
20.828,28.61676979,3,4,-1,,
10.534,18.31980705,3,3,0,,
12.928,26.43748665,3,4,-1,,
16.997,25.16443443,3,4,-1,,
124.49,144.2466278,5,5,0,,
10.294,21.54302406,3,3,0,,
92.648,116.8576584,5,5,0,,
12.449,20.77558327,3,3,0,,
10.773,23.76719093,3,3,0,,
8.1396,25.92202568,3,4,-1,,
11.491,38.58860397,3,4,-1,,
6.9426,23.04046059,2,3,-1,,
10.534,18.73420906,3,3,0,,
11.731,43.26892471,3,4,-1,,
11.731,23.55643082,3,3,0,,
13.885,22.31723213,3,3,0,,
19.631,31.93921852,3,4,-1,,
8.8578,27.22708702,3,4,-1,,
36.868,53.64313507,4,4,0,,
26.813,41.39730453,4,4,0,,
13.646,38.03214264,3,4,-1,,
10.294,30.36191368,3,4,-1,,
18.673,26.80098915,3,4,-1,,
11.012,17.28310585,3,3,0,,
16.519,19.03018379,3,3,0,,
6.4638,24.59436226,2,3,-1,,
19.87,25.28586388,3,4,-1,,
21.546,21.47266579,3,3,0,,
7.6608,27.22203636,2,4,-2,,
36.389,20.93776894,4,3,1,,
11.252,21.78355598,3,3,0,,
7.4214,18.58415794,2,3,-1,,
7.6608,24.14769173,2,3,-1,,
8.6184,20.25526619,3,3,0,,
10.534,30.89538765,3,4,-1,,
8.379,32.62895584,3,4,-1,,
7.4214,16.41918373,2,3,-1,,
6.2244,29.69907951,2,4,-2,,
12.449,28.64113045,3,4,-1,,
30.643,24.64105797,4,3,1,,
17.237,17.47065926,3,3,0,,
7.182,22.47443962,2,3,-1,,
56.498,74.5865097,4,4,0,,
7.182,19.97319221,2,3,-1,,
7.4214,21.5215168,2,3,-1,,
10.773,24.3872242,3,3,0,,
17.237,27.47580719,3,4,-1,,
6.7032,30.18362617,2,4,-2,,
16.519,23.41910362,3,3,0,,
16.279,36.17710876,3,4,-1,,
33.755,31.61171913,4,4,0,,
16.04,31.63419533,3,4,-1,,
8.1396,17.48371315,3,3,0,,
10.055,27.92433357,3,4,-1,,
7.9002,23.55277824,2,3,-1,,
8.379,23.96967506,3,3,0,,
121.62,103.6435471,5,5,0,,
7.6608,26.69763756,2,4,-2,,
10.773,21.85713005,3,3,0,,
6.7032,26.47431755,2,4,-2,,
16.997,22.19908714,3,3,0,,
11.97,66.73599243,3,4,-1,,
64.877,129.3714142,4,5,-1,,
11.97,28.81337929,3,4,-1,,
11.97,15.67909431,3,3,0,,
6.7032,23.06215096,2,3,-1,,
8.379,20.03688622,3,3,0,,
49.077,33.8374939,4,4,0,,
17.955,28.89136696,3,4,-1,,
10.534,18.10520744,3,3,0,,
11.731,18.47463799,3,3,0,,
10.773,39.8266983,3,4,-1,,
55.301,20.6551075,4,3,1,,
10.534,15.6646595,3,3,0,,
12.688,21.26630592,3,3,0,,
16.519,18.97422218,3,3,0,,
165.9,225.8216858,5,5,0,,
27.77,65.19419861,4,4,0,,
12.688,33.59864807,3,4,-1,,
62.244,39.74040604,4,4,0,,
19.631,30.51328087,3,4,-1,,
12.449,40.80105972,3,4,-1,,
8.379,27.41246223,3,4,-1,,
19.631,25.6637516,3,4,-1,,
7.9002,16.72281075,2,3,-1,,
6.9426,25.89550972,2,4,-2,,
8.6184,19.92598152,3,3,0,,
10.055,24.23001671,3,3,0,,
36.868,17.66739845,4,3,1,,
10.773,19.61564445,3,3,0,,
21.785,39.03456497,3,4,-1,,
30.883,23.94820976,4,3,1,,
7.182,23.0235157,2,3,-1,,
10.055,28.34292793,3,4,-1,,
24.658,36.42607498,3,4,-1,,
22.743,32.06426239,3,4,-1,,
13.167,32.43560028,3,4,-1,,
30.164,31.53731537,4,4,0,,
6.2244,15.14018059,2,3,-1,,
7.182,29.36128044,2,4,-2,,
56.977,30.65148354,4,4,0,,
75.411,40.37259293,4,4,0,,
6.2244,29.79397011,2,4,-2,,
18.913,23.49977303,3,3,0,,
8.6184,33.7777977,3,4,-1,,
27.052,27.20923042,4,4,0,,
19.391,32.8380928,3,4,-1,,
7.4214,23.00327492,2,3,-1,,
9.8154,16.67895317,3,3,0,,
7.6608,24.3268528,2,3,-1,,
8.6184,27.13492775,3,4,-1,,
16.279,32.38768768,3,4,-1,,
9.8154,19.37916374,3,3,0,,
11.012,23.71220589,3,3,0,,
20.828,49.15265656,3,4,-1,,
8.8578,23.7215519,3,3,0,,
25.855,30.22920609,4,4,0,,
13.167,18.47313118,3,3,0,,
111.56,32.06305695,5,4,1,,
7.4214,18.4248867,2,3,-1,,
58.653,119.3993683,4,5,-1,,
7.4214,31.48145103,2,4,-2,,
50.035,32.68949509,4,4,0,,
8.379,21.20693398,3,3,0,,
9.0972,35.06575012,3,4,-1,,
7.182,24.45029259,2,3,-1,,
39.501,96.15951538,4,5,-1,,
11.012,22.71117592,3,3,0,,
11.731,29.0154705,3,4,-1,,
8.6184,23.01976967,3,3,0,,
6.9426,25.25448799,2,4,-2,,
59.611,51.63666153,4,4,0,,
7.4214,21.04627037,2,3,-1,,
8.6184,29.52240562,3,4,-1,,
8.379,35.09128189,3,4,-1,,
7.6608,21.59928703,2,3,-1,,
10.773,32.35639191,3,4,-1,,
52.668,32.27503586,4,4,0,,
17.237,27.34721947,3,4,-1,,
7.6608,20.11881828,2,3,-1,,
18.913,31.76929283,3,4,-1,,
9.8154,25.58467674,3,4,-1,,
26.095,16.35523796,4,3,1,,
8.379,19.1485157,3,3,0,,
9.8154,17.72877312,3,3,0,,
11.252,24.68007088,3,3,0,,
6.9426,23.10521889,2,3,-1,,
7.6608,27.05216789,2,4,-2,,
6.7032,22.35719872,2,3,-1,,
10.534,20.06299782,3,3,0,,
14.603,44.80171585,3,4,-1,,
12.209,39.03969574,3,4,-1,,
217.14,159.7429657,5,5,0,,
11.252,24.88161659,3,3,0,,
6.7032,22.61731148,2,3,-1,,
36.628,197.0106812,4,5,-1,,
40.459,22.3254261,4,3,1,,
7.9002,24.60103035,2,3,-1,,
20.588,63.88202286,3,4,-1,,
22.982,23.64697075,3,3,0,,
8.8578,27.25157356,3,4,-1,,
8.379,30.55899239,3,4,-1,,
8.379,21.97554207,3,3,0,,
12.449,29.74579048,3,4,-1,,
8.379,18.84094048,3,3,0,,
9.8154,26.86296654,3,4,-1,,
8.6184,34.20811844,3,4,-1,,
78.284,146.3095856,4,5,-1,,
12.209,23.36291695,3,3,0,,
20.11,29.32081032,3,4,-1,,
8.1396,21.40417671,3,3,0,,
6.9426,25.9593792,2,4,-2,,
7.4214,22.82972908,2,3,-1,,
7.6608,20.42163658,2,3,-1,,
9.576,20.9458065,3,3,0,,
8.6184,28.87379646,3,4,-1,,
21.067,26.04990196,3,4,-1,,
17.955,23.8610363,3,3,0,,
8.6184,19.85631752,3,3,0,,
11.731,19.41874886,3,3,0,,
9.0972,22.63667679,3,3,0,,
8.6184,28.95657158,3,4,-1,,
9.3366,20.38062477,3,3,0,,
7.6608,26.41261482,2,4,-2,,
11.491,24.83851433,3,3,0,,
10.773,25.96348,3,4,-1,,
21.785,35.65973663,3,4,-1,,
8.1396,25.26506233,3,4,-1,,
16.279,43.82367706,3,4,-1,,
10.773,22.73501396,3,3,0,,
8.6184,17.6594677,3,3,0,,
10.294,33.08220673,3,4,-1,,
41.177,69.50014496,4,4,0,,
8.379,29.77142906,3,4,-1,,
8.6184,23.35770988,3,3,0,,
20.828,46.23183823,3,4,-1,,
15.561,19.77847099,3,3,0,,
25.137,33.27227783,4,4,0,,
21.307,40.43895721,3,4,-1,,
12.928,25.06749916,3,4,-1,,
9.8154,25.12609673,3,4,-1,,
14.843,21.42695808,3,3,0,,
15.561,43.4066124,3,4,-1,,
14.364,17.68467903,3,3,0,,
11.97,26.27080727,3,4,-1,,
6.7032,22.46282005,2,3,-1,,
7.9002,32.18331146,2,4,-2,,
10.534,28.1939106,3,4,-1,,
7.6608,26.22860909,2,4,-2,,
11.012,21.88041878,3,3,0,,
17.955,25.07393456,3,4,-1,,
11.252,40.64664078,3,4,-1,,
16.997,24.46072197,3,3,0,,
15.8,21.6057148,3,3,0,,
7.182,19.59167671,2,3,-1,,
68.468,35.23228455,4,4,0,,
20.588,25.6105423,3,4,-1,,
57.217,32.21242142,4,4,0,,
10.055,20.68256187,3,3,0,,
16.519,35.76649475,3,4,-1,,
71.102,23.70885277,4,3,1,,
15.8,32.45425034,3,4,-1,,
8.379,20.08612633,3,3,0,,
29.207,34.37926483,4,4,0,,
25.855,24.10766792,4,3,1,,
10.294,20.84953499,3,3,0,,
62.723,20.66807747,4,3,1,,
8.1396,21.46525764,3,3,0,,
11.731,23.78149796,3,3,0,,
15.322,24.89995003,3,3,0,,
92.887,155.3561096,5,5,0,,
25.855,70.47359467,4,4,0,,
9.3366,25.62757683,3,4,-1,,
10.294,22.20161629,3,3,0,,
20.349,34.44916916,3,4,-1,,
116.83,299.0274963,5,6,-1,,
15.8,21.75308037,3,3,0,,
7.182,26.08684349,2,4,-2,,
11.491,26.92622566,3,4,-1,,
58.892,31.56279945,4,4,0,,
22.264,42.50397491,3,4,-1,,
6.4638,22.80875206,2,3,-1,,
10.055,33.91553879,3,4,-1,,
11.012,47.07649231,3,4,-1,,
20.349,22.80454445,3,3,0,,
18.434,20.81421089,3,3,0,,
10.534,33.71703339,3,4,-1,,
7.9002,27.94255257,2,4,-2,,
124.49,99.20518494,5,5,0,,
124.01,45.54365158,5,4,1,,
43.092,30.86826515,4,4,0,,
6.4638,23.8860569,2,3,-1,,
44.289,42.16215897,4,4,0,,
15.322,31.85884666,3,4,-1,,
12.209,15.2211628,3,3,0,,
